card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location_begin  (nl),adm.uuid_mat,Volgnummer (nl),ResourceID,brocade.id,Source Note (nl),Source Note Type,Source Note Language
e22_Items,1,mpmbr,tg:mpmbr:1194_#1,Arch. 638,isad:mpm:161,10 Q 8 C,3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,p. 762-765,3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,tg:mpmbr:1194_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:85_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,C.b.4,3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,tg:mpmbr:85_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1184_#1,Arch. 638,isad:mpm:161,10 Q 8 C,99c19837-f9c5-561d-a8cb-9b618c950668,p. 716-721,99c19837-f9c5-561d-a8cb-9b618c950668,tg:mpmbr:1184_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:722_#1,Arch. 89,isad:mpm:42,10 Q 2 D,a9615d80-d05f-574b-81db-b94328276585,p. 321-322,a9615d80-d05f-574b-81db-b94328276585,tg:mpmbr:722_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:732_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ae0a43df-c1e5-5f84-997c-29313e1223f4,p. 347-348,ae0a43df-c1e5-5f84-997c-29313e1223f4,tg:mpmbr:732_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:996_#1,Arch. 638,isad:mpm:161,10 Q 8 C,e5c2ebc8-8b2d-55e8-ae71-a01332346888,p. 83-86,e5c2ebc8-8b2d-55e8-ae71-a01332346888,tg:mpmbr:996_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:177_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,dca1e175-7936-5afd-ae64-602b4ef6c699,B.b.8,dca1e175-7936-5afd-ae64-602b4ef6c699,tg:mpmbr:177_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:986_#1,Arch. 638,isad:mpm:161,10 Q 8 C,fedc97ca-7fd6-5efc-8db4-7c37ec44bc21,p. 45-46,fedc97ca-7fd6-5efc-8db4-7c37ec44bc21,tg:mpmbr:986_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:167_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,34027a21-dab4-5a17-b186-4034a690f721,B.b.2,34027a21-dab4-5a17-b186-4034a690f721,tg:mpmbr:167_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:857_#1,Arch. 89,isad:mpm:42,10 Q 2 D,84d84226-e353-5764-a628-153b9bb84cd2,p. 121-124,84d84226-e353-5764-a628-153b9bb84cd2,tg:mpmbr:857_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:847_#1,Arch. 89,isad:mpm:42,10 Q 2 D,0015371b-0d8f-56b2-b49c-c2e5e5f7ea9c,p. 85-88,0015371b-0d8f-56b2-b49c-c2e5e5f7ea9c,tg:mpmbr:847_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1055_#1,Arch. 638,isad:mpm:161,10 Q 8 C,39bad844-a064-5ea1-be45-e6023213ef4b,p. 322-325,39bad844-a064-5ea1-be45-e6023213ef4b,tg:mpmbr:1055_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:585_#1,Arch. 79,isad:mpm:31,10 Q 2 G,28a9fcf3-958b-5059-b158-85eea9305f22,p. 597-600,28a9fcf3-958b-5059-b158-85eea9305f22,tg:mpmbr:585_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1045_#1,Arch. 638,isad:mpm:161,10 Q 8 C,f9317737-fa43-5eab-b1fe-c516be70872b,p. 294-297,f9317737-fa43-5eab-b1fe-c516be70872b,tg:mpmbr:1045_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:595_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ccb984ea-419b-50e4-b2d1-70e3761ddd40,p. 637-640,ccb984ea-419b-50e4-b2d1-70e3761ddd40,tg:mpmbr:595_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1207_#1,Arch. 638,isad:mpm:161,10 Q 8 C,795d78b4-37dc-54af-a274-e6bec0f17708,p. 804-807,795d78b4-37dc-54af-a274-e6bec0f17708,tg:mpmbr:1207_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1217_#1,Arch. 638,isad:mpm:161,10 Q 8 C,ca5a01ae-7ba1-5cf6-a5e3-90c4948260e4,p. 842-845,ca5a01ae-7ba1-5cf6-a5e3-90c4948260e4,tg:mpmbr:1217_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:182_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,76758d4e-a765-5e03-856c-8ff1ce6f66b6,B.g.4.2,76758d4e-a765-5e03-856c-8ff1ce6f66b6,tg:mpmbr:182_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:963_#1,Arch. 89,isad:mpm:42,10 Q 2 D,405a1bdc-2428-5e41-8878-c92297737790,p. 661-662,405a1bdc-2428-5e41-8878-c92297737790,tg:mpmbr:963_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:192_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,e97bb5c8-8136-5ec3-986e-72bcc66b09d1,B.i.3.1,e97bb5c8-8136-5ec3-986e-72bcc66b09d1,tg:mpmbr:192_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:973_#1,Arch. 89,isad:mpm:42,10 Q 2 D,f77c77e7-b280-53d2-ab12-13726f11a2d9,p. 693-694,f77c77e7-b280-53d2-ab12-13726f11a2d9,tg:mpmbr:973_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1161_#1,Arch. 638,isad:mpm:161,10 Q 8 C,1f136a45-b5ca-5eb2-af6c-3b77bb7fce9c,p. 626-629,1f136a45-b5ca-5eb2-af6c-3b77bb7fce9c,tg:mpmbr:1161_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1019_#1,Arch. 638,isad:mpm:161,10 Q 8 C,cd83fcdd-536e-5067-a7e0-748298d14f31,p. 182-193,cd83fcdd-536e-5067-a7e0-748298d14f31,tg:mpmbr:1019_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:60_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,5cecfb98-ba58-582f-8752-31cdaf73f6e1,A.b.2.3,5cecfb98-ba58-582f-8752-31cdaf73f6e1,tg:mpmbr:60_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1171_#1,Arch. 638,isad:mpm:161,10 Q 8 C,b0bfbe2a-386e-58e3-8a73-cc25116e1f26,p. 660-661,b0bfbe2a-386e-58e3-8a73-cc25116e1f26,tg:mpmbr:1171_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:70_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,3aafbd6f-ecf6-567d-b825-c832644ecb00,A.b.6.1,3aafbd6f-ecf6-567d-b825-c832644ecb00,tg:mpmbr:70_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1009_#1,Arch. 638,isad:mpm:161,10 Q 8 C,ebdf3d77-e4a3-55f7-ac2b-b01de234b287,p. 138-141,ebdf3d77-e4a3-55f7-ac2b-b01de234b287,tg:mpmbr:1009_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:325_#1,Arch. 78,isad:mpm:30,10 Q 2 G,4fe068a2-a45d-5774-a7ab-7465692afcf4,p. 461-464,4fe068a2-a45d-5774-a7ab-7465692afcf4,tg:mpmbr:325_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:335_#1,Arch. 78,isad:mpm:30,10 Q 2 G,b50f97e5-b2c7-58e9-9000-d96ea4351a4e,p. 505-508,b50f97e5-b2c7-58e9-9000-d96ea4351a4e,tg:mpmbr:335_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:408_#1,Arch. 79,isad:mpm:31,10 Q 2 G,986b7be9-d04a-55c4-b36d-2a7483834187,p. 81-84,986b7be9-d04a-55c4-b36d-2a7483834187,tg:mpmbr:408_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:570_#1,Arch. 79,isad:mpm:31,10 Q 2 G,e06f8f9d-dc68-5559-a973-11d17e5a6a8c,p. 539-542,e06f8f9d-dc68-5559-a973-11d17e5a6a8c,tg:mpmbr:570_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:418_#1,Arch. 79,isad:mpm:31,10 Q 2 G,a65e7e84-4a70-5382-b3a0-bd1f29949421,p. 121-124,a65e7e84-4a70-5382-b3a0-bd1f29949421,tg:mpmbr:418_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:560_#1,Arch. 79,isad:mpm:31,10 Q 2 G,00560e38-81ea-5d53-ad1a-8f71ebe92aef,p. 501-502,00560e38-81ea-5d53-ad1a-8f71ebe92aef,tg:mpmbr:560_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:616_#1,Arch. 89,isad:mpm:42,10 Q 2 D,72d6966c-024c-522a-9715-b31492afa3c8,p. 237-238,72d6966c-024c-522a-9715-b31492afa3c8,tg:mpmbr:616_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:606_#1,Arch. 79,isad:mpm:31,10 Q 2 G,72ed3781-60e5-51b2-9453-e9fc9bf4b391,p. 673-676,72ed3781-60e5-51b2-9453-e9fc9bf4b391,tg:mpmbr:606_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:159_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,f4de51f5-584c-57f1-83b7-39a1a81e0858,B.a.2.3,f4de51f5-584c-57f1-83b7-39a1a81e0858,tg:mpmbr:159_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:149_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,cadd7729-dc47-55d0-a2e8-57b5e209050c,A.d.3.2,cadd7729-dc47-55d0-a2e8-57b5e209050c,tg:mpmbr:149_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:674_#1,Arch. 80,isad:mpm:32,10 Q 2 G,2e4ecd60-1fcf-511d-a6b3-bc031ecf05b7,p. 221-222,2e4ecd60-1fcf-511d-a6b3-bc031ecf05b7,tg:mpmbr:674_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:664_#1,Arch. 80,isad:mpm:32,10 Q 2 G,f0ed2131-7891-51ec-827c-d7ce7f611285,p. 161-164,f0ed2131-7891-51ec-827c-d7ce7f611285,tg:mpmbr:664_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:512_#1,Arch. 79,isad:mpm:31,10 Q 2 G,a69d9896-4d52-5ab8-81d1-79395d64d807,p. 319-322,a69d9896-4d52-5ab8-81d1-79395d64d807,tg:mpmbr:512_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:502_#1,Arch. 133,isad:mpm:29,10 Q 1 D,71b54ffb-2bb2-54a6-90e0-aee48bd0fc23,los stuk 1 tussen fol. 90 links-rechts,71b54ffb-2bb2-54a6-90e0-aee48bd0fc23,tg:mpmbr:502_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:347_#1,Arch. 78,isad:mpm:30,10 Q 2 G,258c9b1b-d32e-53eb-afaf-511c63f8251f,p. 553-556,258c9b1b-d32e-53eb-afaf-511c63f8251f,tg:mpmbr:347_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:357_#1,Arch.78,isad:mpm:30,10 Q 2 G,a6ed5443-f8b8-50fd-804a-b5bca403c41a,p.593-596,a6ed5443-f8b8-50fd-804a-b5bca403c41a,tg:mpmbr:357_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1103_#1,Arch. 638,isad:mpm:161,10 Q 8 C,967cb76a-8bcd-5b15-81e4-fc86e575ea76,p. 410-413,967cb76a-8bcd-5b15-81e4-fc86e575ea76,tg:mpmbr:1103_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1113_#1,Arch. 638,isad:mpm:161,10 Q 8 C,1151e12d-cba6-544d-8532-161f54df7d5f,p. 450-451,1151e12d-cba6-544d-8532-161f54df7d5f,tg:mpmbr:1113_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:286_#1,Arch.78,isad:mpm:30,10 Q 2 G,97487df5-3015-5c96-ae5e-14a3e4385fd6,p.331-334,97487df5-3015-5c96-ae5e-14a3e4385fd6,tg:mpmbr:286_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:296_#1,Arch.78,isad:mpm:30,10 Q 2 G,32be62bc-2932-5ade-8227-d44d150c2a9d,p.373-376,32be62bc-2932-5ade-8227-d44d150c2a9d,tg:mpmbr:296_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:879_#1,Arch. 89,isad:mpm:42,10 Q 2 D,29c1d367-aa6b-57b1-b5be-07f74c5cfd2f,p. 185-188,29c1d367-aa6b-57b1-b5be-07f74c5cfd2f,tg:mpmbr:879_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:901_#1,Arch. 89,isad:mpm:42,10 Q 2 D,c16b9b2f-e14f-50d8-8d55-b9c25a8e1d18,p. 281-282,c16b9b2f-e14f-50d8-8d55-b9c25a8e1d18,tg:mpmbr:901_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:869_#1,Arch. 89,isad:mpm:42,10 Q 2 D,701b78bb-8fe1-5eea-8091-1c64bfc8da93,p. 153-154,701b78bb-8fe1-5eea-8091-1c64bfc8da93,tg:mpmbr:869_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:911_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ac0f1b80-96f6-5a15-a9cf-b16c8f01b3be,p. 585-586,ac0f1b80-96f6-5a15-a9cf-b16c8f01b3be,tg:mpmbr:911_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:751_#1,Arch. 89,isad:mpm:42,10 Q 2 D,2d6915ab-af2a-51aa-903f-9c8abbfb16b7,p. 391-392,2d6915ab-af2a-51aa-903f-9c8abbfb16b7,tg:mpmbr:751_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:629_#1,Arch. 80,isad:mpm:32,10 Q 2 G,5a12bbbd-f2ad-5e47-a09b-56a459005ff9,p. 17-20,5a12bbbd-f2ad-5e47-a09b-56a459005ff9,tg:mpmbr:629_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:741_#1,Arch. 89,isad:mpm:42,10 Q 2 D,b3592556-ef6c-59da-9089-352569c7b919,p. 367-370,b3592556-ef6c-59da-9089-352569c7b919,tg:mpmbr:741_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:639_#1,Arch. 80,isad:mpm:32,10 Q 2 G,b3ff2c96-92b8-5838-85d3-7e2b16137921,p. 57-60,b3ff2c96-92b8-5838-85d3-7e2b16137921,tg:mpmbr:639_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:104_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,c765812a-fea8-56e3-ba9f-e283466603b5,C.e.4.2,c765812a-fea8-56e3-ba9f-e283466603b5,tg:mpmbr:104_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:114_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,bcac9b95-a5e5-5434-895f-150879eaa0b3,C.g.3,bcac9b95-a5e5-5434-895f-150879eaa0b3,tg:mpmbr:114_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:262_#1,Arch. 78,isad:mpm:30,10 Q 2 G,1a5f1624-d1d5-560e-80d1-f973c800fed7,p. 255-258,1a5f1624-d1d5-560e-80d1-f973c800fed7,tg:mpmbr:262_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:272_#1,Arch. 279,isad:mpm:116,10 Q 4 B,84dd5d68-4495-57f5-98e6-30887cc5e3dd,los stuk 5,84dd5d68-4495-57f5-98e6-30887cc5e3dd,tg:mpmbr:272_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:437_#1,Arch. 79,isad:mpm:30,10 Q 2 G,55685e37-0139-58d5-84f7-b968a9e55b5d,p. 197-200,55685e37-0139-58d5-84f7-b968a9e55b5d,tg:mpmbr:437_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1026_#1,Arch. 638,isad:mpm:161,10 Q 8 C,dca8e971-a789-5933-bc89-c779b7add0b2,p. 216-219,dca8e971-a789-5933-bc89-c779b7add0b2,tg:mpmbr:1026_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1036_#1,Arch. 638,isad:mpm:161,10 Q 8 C,20bc621c-3055-576f-aca6-691173998ff1,p. 252-255,20bc621c-3055-576f-aca6-691173998ff1,tg:mpmbr:1036_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1238_#1,SCH HF BA 3,isad:mpm:301,15 Q 4 C,e1a04410-2bc2-55b5-b7d4-3bc9906926bd,1,e1a04410-2bc2-55b5-b7d4-3bc9906926bd,tg:mpmbr:1238_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:690_#1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,a938e5de-a45a-5938-bab9-feb414a77a1e,,a938e5de-a45a-5938-bab9-feb414a77a1e,tg:mpmbr:690_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1228_#1,SCH HF BA 16,isad:mpm:301,15 Q 4 B,f3daca63-d759-54d4-b39c-01cdb0fd48fa,1674/1,f3daca63-d759-54d4-b39c-01cdb0fd48fa,tg:mpmbr:1228_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:680_#1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,fe7e1090-c75d-569d-b46c-de1c9d37dba5,,fe7e1090-c75d-569d-b46c-de1c9d37dba5,tg:mpmbr:680_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:824_#1,Arch. 89,isad:mpm:42,10 Q 2 D,d150047a-b779-5675-91c5-3ac27d63d18a,p. 549-550,d150047a-b779-5675-91c5-3ac27d63d18a,tg:mpmbr:824_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:834_#1,Arch. 89,isad:mpm:42,10 Q 2 D,e880ffb0-7c59-59f9-b14a-eee3ac31e291,p. 29-32,e880ffb0-7c59-59f9-b14a-eee3ac31e291,tg:mpmbr:834_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:846_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5f7c351c-8782-5788-8c28-d82ff4cb9c2a,p. 81-84,5f7c351c-8782-5788-8c28-d82ff4cb9c2a,tg:mpmbr:846_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:856_#1,Arch. 89,isad:mpm:42,10 Q 2 D,697bca69-9740-5d65-bcd2-aa5f4cf57376,p. 119-120,697bca69-9740-5d65-bcd2-aa5f4cf57376,tg:mpmbr:856_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:594_#1,Arch. 79,isad:mpm:31,10 Q 2 G,1674318f-4ec1-5aaf-a37a-e65df1d56a82,p. 633-636,1674318f-4ec1-5aaf-a37a-e65df1d56a82,tg:mpmbr:594_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1044_#1,Arch. 638,isad:mpm:161,10 Q 8 C,10a1d9f5-b8e3-5f0a-b600-001adf23f45b,p. 290-293,10a1d9f5-b8e3-5f0a-b600-001adf23f45b,tg:mpmbr:1044_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:584_#1,Arch. 79,isad:mpm:31,10 Q 2 G,ddde5286-3642-5d88-a474-5ab1fe253778,p. 593-596,ddde5286-3642-5d88-a474-5ab1fe253778,tg:mpmbr:584_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1054_#1,Arch. 638,isad:mpm:161,10 Q 8 C,a031810b-bc44-538c-b429-158f5108f931,p. 320-321,a031810b-bc44-538c-b429-158f5108f931,tg:mpmbr:1054_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1185_#1,Arch. 638,isad:mpm:161,10 Q 8 C,783bcf52-a5b0-576b-9251-3d28b8479acd,p. 722-725,783bcf52-a5b0-576b-9251-3d28b8479acd,tg:mpmbr:1185_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:84_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,51fef88b-2288-53ec-a545-e5ab197034c4,C.b.1.2,51fef88b-2288-53ec-a545-e5ab197034c4,tg:mpmbr:84_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1195_#1,Arch. 638,isad:mpm:161,10 Q 8 C,f623192e-1b7a-5efe-a31a-87fe05658a3d,p. 766-767,f623192e-1b7a-5efe-a31a-87fe05658a3d,tg:mpmbr:1195_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:94_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,40d8f2ee-8886-531c-8577-bc1ea87f5af0,C.e.1.1,40d8f2ee-8886-531c-8577-bc1ea87f5af0,tg:mpmbr:94_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:200_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,bdecb8ca-a6b8-5262-9092-f2caacc7529e,B.k.4.1,bdecb8ca-a6b8-5262-9092-f2caacc7529e,tg:mpmbr:200_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:378_#1,Arch. 78,isad:mpm:30,10 Q 2 G,0c6c20b0-e2c3-593e-85f4-67498836cecd,p. 677-680,0c6c20b0-e2c3-593e-85f4-67498836cecd,tg:mpmbr:378_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:210_#1,Arch. 1457,isad:mpm:343,10 R 3 B,a83ba942-4748-5313-900e-dc6ae132ba4f,4,a83ba942-4748-5313-900e-dc6ae132ba4f,tg:mpmbr:210_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:368_#1,Arch.78,isad:mpm:30,10 Q 2 G,e7f4f9d1-9e10-5b5d-9919-5dc0c12d9961,p.637-640,e7f4f9d1-9e10-5b5d-9919-5dc0c12d9961,tg:mpmbr:368_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:166_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,df054a73-b38e-5231-9514-e9d03272193d,B.a.9,df054a73-b38e-5231-9514-e9d03272193d,tg:mpmbr:166_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:987_#1,Arch. 638,isad:mpm:161,10 Q 8 C,567b9291-2e2a-57c6-962c-cdee7f43ecda,p. 47-50,567b9291-2e2a-57c6-962c-cdee7f43ecda,tg:mpmbr:987_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:997_#1,Arch. 638,isad:mpm:161,10 Q 8 C,1de4a2c7-1204-5871-8bee-2498ef79b70f,p. 87-90,1de4a2c7-1204-5871-8bee-2498ef79b70f,tg:mpmbr:997_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:733_#1,Arch. 89,isad:mpm:42,10 Q 2 D,dce7a0af-6a69-573d-a316-58116ecb271d,p. 349-350,dce7a0af-6a69-573d-a316-58116ecb271d,tg:mpmbr:733_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:723_#1,Arch. 89,isad:mpm:42,10 Q 2 D,da843363-8bcf-5195-81e5-ba82e7ecce90,p. 323-324,da843363-8bcf-5195-81e5-ba82e7ecce90,tg:mpmbr:723_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:140_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,43758be3-462c-5aa2-bbb1-951d003f0113,A.c.3.2,43758be3-462c-5aa2-bbb1-951d003f0113,tg:mpmbr:140_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:150_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,da11e121-b29c-50b1-a6de-d0c393d98afa,A.d.4.3,da11e121-b29c-50b1-a6de-d0c393d98afa,tg:mpmbr:150_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:715_#1,Arch. 89,isad:mpm:42,10 Q 2 D,650c5598-a75d-52b5-8a95-e43a81ce1ca7,p. 305-306,650c5598-a75d-52b5-8a95-e43a81ce1ca7,tg:mpmbr:715_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:705_#1,Arch. 89,isad:mpm:42,10 Q 2 D,9a20ff27-8057-5a46-b50d-ff6b55ee83e2,p. 2A-2B,9a20ff27-8057-5a46-b50d-ff6b55ee83e2,tg:mpmbr:705_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:463_#1,Arch. 290,isad:mpm:85,10 Q 4 A,c8486989-b290-5254-b4e5-60c92e15e3dd,los stuk 9,c8486989-b290-5254-b4e5-60c92e15e3dd,tg:mpmbr:463_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:226_#1,Arch. 90,isad:mpm:43,10 Q 2 D,4a3bf2f0-51e0-5eea-a4c1-8232ffe65387,p. 189,4a3bf2f0-51e0-5eea-a4c1-8232ffe65387,tg:mpmbr:226_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:236_#1,Arch. 78,isad:mpm:30,10 Q 2 G,4bc1bc2d-cb9f-594a-98bd-9da492bae8fa,p. 151-152,4bc1bc2d-cb9f-594a-98bd-9da492bae8fa,tg:mpmbr:236_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1062_#1,Arch. 638,isad:mpm:161,10 Q 8 C,878f4179-9110-587d-a721-85685d8e581e,p. 346-349,878f4179-9110-587d-a721-85685d8e581e,tg:mpmbr:1062_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1072_#1,Arch. 638,isad:mpm:161,10 Q 8 C,f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,p. 392-397,f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,tg:mpmbr:1072_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:860_#1,Arch. 89,isad:mpm:42,10 Q 2 D,fa981e1b-0fbb-522c-baee-082ec3774940,p. 129-132,fa981e1b-0fbb-522c-baee-082ec3774940,tg:mpmbr:860_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:918_#1,Arch. 89,isad:mpm:42,10 Q 2 D,da865ab0-a716-538d-990f-f58ef76de860,p. 605-606,da865ab0-a716-538d-990f-f58ef76de860,tg:mpmbr:918_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:870_#1,Arch. 89,isad:mpm:42,10 Q 2 D,6d76d9a6-7147-5633-ac30-62439d4cf876,p. 155-156,6d76d9a6-7147-5633-ac30-62439d4cf876,tg:mpmbr:870_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:908_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ae7c04e2-3224-5e9a-9275-50ee9a4d7a62,p. 569-580,ae7c04e2-3224-5e9a-9275-50ee9a4d7a62,tg:mpmbr:908_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:802_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7b0d98b6-6e2a-5530-af4f-d6e9783f60c5,p. 493-494,7b0d98b6-6e2a-5530-af4f-d6e9783f60c5,tg:mpmbr:802_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:812_#1,Arch. 89,isad:mpm:42,10 Q 2 D,17adb08b-92a0-5a3f-ada9-14813cd086d6,p. 515-516,17adb08b-92a0-5a3f-ada9-14813cd086d6,tg:mpmbr:812_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:385_#1,Arch.78,isad:mpm:30,10 Q 2 G,56be7a59-12fe-5f86-90eb-eb82657daa54,p.709-714,56be7a59-12fe-5f86-90eb-eb82657daa54,tg:mpmbr:385_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:395_#1,Arch. 79,isad:mpm:31,10 Q 2 G,c4598b81-4ddb-520f-bd3a-e229b7b10a38,p. 29-32,c4598b81-4ddb-520f-bd3a-e229b7b10a38,tg:mpmbr:395_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1178_#1,Arch. 638,isad:mpm:161,10 Q 8 C,4213ef06-8114-5bde-a72b-c8ce699e1550,p. 686-697,4213ef06-8114-5bde-a72b-c8ce699e1550,tg:mpmbr:1178_#1,,,
