ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type,Product stadium,Keeper,Object Number,Object Identifier,source_date,Restriction Type
eb2d6d86-a035-5333-987d-0d9644c3575e,tg:mpmbr:533_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:533_#1,https://data.museumplantinmoretus.be/ark:/11975/eb2d6d86-a035-5333-987d-0d9644c3575e,,
eb2d6d86-a035-5333-987d-0d9644c3575e,tg:mpmbr:533_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
eb2d6d86-a035-5333-987d-0d9644c3575e,tg:mpmbr:533_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
eb357ca0-e540-5e14-bd22-b41ab2cf0008,tg:mpmbr:498_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:498_#1,https://data.museumplantinmoretus.be/ark:/11975/eb357ca0-e540-5e14-bd22-b41ab2cf0008,,
eb357ca0-e540-5e14-bd22-b41ab2cf0008,tg:mpmbr:498_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
eb357ca0-e540-5e14-bd22-b41ab2cf0008,tg:mpmbr:498_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
eb36e428-a54b-5d83-9ee0-4ecff2e45d26,tg:mpmbr:1153_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1153_#1,https://data.museumplantinmoretus.be/ark:/11975/eb36e428-a54b-5d83-9ee0-4ecff2e45d26,,
eb36e428-a54b-5d83-9ee0-4ecff2e45d26,tg:mpmbr:1153_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
eb36e428-a54b-5d83-9ee0-4ecff2e45d26,tg:mpmbr:1153_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
eb8f230d-e38e-5d14-b1a9-4ea99621139f,tg:mpmbr:977_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:977_#1,https://data.museumplantinmoretus.be/ark:/11975/eb8f230d-e38e-5d14-b1a9-4ea99621139f,,
eb8f230d-e38e-5d14-b1a9-4ea99621139f,tg:mpmbr:977_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
eb8f230d-e38e-5d14-b1a9-4ea99621139f,tg:mpmbr:977_#1,e22_UsageRestrictions,,id/date,,,,,,,1672,open
eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,tg:mpmbr:1022_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1022_#1,https://data.museumplantinmoretus.be/ark:/11975/eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,,
eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,tg:mpmbr:1022_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,tg:mpmbr:1022_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
ebdf3d77-e4a3-55f7-ac2b-b01de234b287,tg:mpmbr:1009_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1009_#1,https://data.museumplantinmoretus.be/ark:/11975/ebdf3d77-e4a3-55f7-ac2b-b01de234b287,,
ebdf3d77-e4a3-55f7-ac2b-b01de234b287,tg:mpmbr:1009_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ebdf3d77-e4a3-55f7-ac2b-b01de234b287,tg:mpmbr:1009_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
ec101d67-0449-5e72-b6ff-41dc39d7ea9b,tg:mpmbr:213_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:213_#1,https://data.museumplantinmoretus.be/ark:/11975/ec101d67-0449-5e72-b6ff-41dc39d7ea9b,,
ec101d67-0449-5e72-b6ff-41dc39d7ea9b,tg:mpmbr:213_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ec101d67-0449-5e72-b6ff-41dc39d7ea9b,tg:mpmbr:213_#1,e22_UsageRestrictions,,id/date,,,,,,,1782,open
ec407cdc-c479-5d75-ab81-4f4c5e9e07b5,tg:mpmbr:1186_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1186_#1,https://data.museumplantinmoretus.be/ark:/11975/ec407cdc-c479-5d75-ab81-4f4c5e9e07b5,,
ec407cdc-c479-5d75-ab81-4f4c5e9e07b5,tg:mpmbr:1186_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ec407cdc-c479-5d75-ab81-4f4c5e9e07b5,tg:mpmbr:1186_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
ec81fd90-38be-54c4-ad38-cb34bdbc4e25,tg:mpmbr:1032_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1032_#1,https://data.museumplantinmoretus.be/ark:/11975/ec81fd90-38be-54c4-ad38-cb34bdbc4e25,,
ec81fd90-38be-54c4-ad38-cb34bdbc4e25,tg:mpmbr:1032_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ec81fd90-38be-54c4-ad38-cb34bdbc4e25,tg:mpmbr:1032_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
ec912728-ced6-5dab-b637-d6a9415e754a,tg:mpmbr:370_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:370_#1,https://data.museumplantinmoretus.be/ark:/11975/ec912728-ced6-5dab-b637-d6a9415e754a,,
ec912728-ced6-5dab-b637-d6a9415e754a,tg:mpmbr:370_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ec912728-ced6-5dab-b637-d6a9415e754a,tg:mpmbr:370_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,tg:mpmbr:507_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:507_#1,https://data.museumplantinmoretus.be/ark:/11975/ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,,
ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,tg:mpmbr:507_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ec9e879a-5ec4-5a77-9cc7-e3f48c8b8a7a,tg:mpmbr:507_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
ed502491-9c58-5cfd-9bc2-78f33f6e348a,tg:mpmbr:889_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:889_#1,https://data.museumplantinmoretus.be/ark:/11975/ed502491-9c58-5cfd-9bc2-78f33f6e348a,,
ed502491-9c58-5cfd-9bc2-78f33f6e348a,tg:mpmbr:889_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ed502491-9c58-5cfd-9bc2-78f33f6e348a,tg:mpmbr:889_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
edcb1370-9610-5c13-b6e1-db43c2d0e303,tg:mpmbr:261_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:261_#1,https://data.museumplantinmoretus.be/ark:/11975/edcb1370-9610-5c13-b6e1-db43c2d0e303,,
edcb1370-9610-5c13-b6e1-db43c2d0e303,tg:mpmbr:261_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
edcb1370-9610-5c13-b6e1-db43c2d0e303,tg:mpmbr:261_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
edfff7f4-5279-58ac-984b-cbbd296327ae,tg:mpmbr:40_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:40_#1,https://data.museumplantinmoretus.be/ark:/11975/edfff7f4-5279-58ac-984b-cbbd296327ae,,
edfff7f4-5279-58ac-984b-cbbd296327ae,tg:mpmbr:40_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
edfff7f4-5279-58ac-984b-cbbd296327ae,tg:mpmbr:40_#1,e22_UsageRestrictions,,id/date,,,,,,,1691,open
ee42bb95-ccff-538b-ad88-e234a331db40,tg:mpmbr:120_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:120_#1,https://data.museumplantinmoretus.be/ark:/11975/ee42bb95-ccff-538b-ad88-e234a331db40,,
ee42bb95-ccff-538b-ad88-e234a331db40,tg:mpmbr:120_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ee42bb95-ccff-538b-ad88-e234a331db40,tg:mpmbr:120_#1,e22_UsageRestrictions,,id/date,,,,,,,1768,open
ee50a70e-a326-5327-bf9d-2264429e1187,tg:mpmbr:1076_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1076_#1,https://data.museumplantinmoretus.be/ark:/11975/ee50a70e-a326-5327-bf9d-2264429e1187,,
ee50a70e-a326-5327-bf9d-2264429e1187,tg:mpmbr:1076_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ee50a70e-a326-5327-bf9d-2264429e1187,tg:mpmbr:1076_#1,e22_UsageRestrictions,,id/date,,,,,,,1641,open
ee67b215-c12e-5030-ac50-867ee49be7ec,tg:mpmbr:1189_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1189_#1,https://data.museumplantinmoretus.be/ark:/11975/ee67b215-c12e-5030-ac50-867ee49be7ec,,
ee67b215-c12e-5030-ac50-867ee49be7ec,tg:mpmbr:1189_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ee67b215-c12e-5030-ac50-867ee49be7ec,tg:mpmbr:1189_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
ef28d91a-f34e-5359-b89c-03f3b4f99c41,tg:mpmbr:319_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:319_#1,https://data.museumplantinmoretus.be/ark:/11975/ef28d91a-f34e-5359-b89c-03f3b4f99c41,,
ef28d91a-f34e-5359-b89c-03f3b4f99c41,tg:mpmbr:319_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ef28d91a-f34e-5359-b89c-03f3b4f99c41,tg:mpmbr:319_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
ef3176ea-3f85-575c-8c36-e50230c5e124,tg:mpmbr:553_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:553_#1,https://data.museumplantinmoretus.be/ark:/11975/ef3176ea-3f85-575c-8c36-e50230c5e124,,
ef3176ea-3f85-575c-8c36-e50230c5e124,tg:mpmbr:553_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
ef3176ea-3f85-575c-8c36-e50230c5e124,tg:mpmbr:553_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
f02d1603-c7de-56be-925e-67970dc73d00,tg:mpmbr:1193_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1193_#1,https://data.museumplantinmoretus.be/ark:/11975/f02d1603-c7de-56be-925e-67970dc73d00,,
f02d1603-c7de-56be-925e-67970dc73d00,tg:mpmbr:1193_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f02d1603-c7de-56be-925e-67970dc73d00,tg:mpmbr:1193_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f05fb150-7a94-554d-a94d-7acd1f9c3ea4,tg:mpmbr:102_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:102_#1,https://data.museumplantinmoretus.be/ark:/11975/f05fb150-7a94-554d-a94d-7acd1f9c3ea4,,
f05fb150-7a94-554d-a94d-7acd1f9c3ea4,tg:mpmbr:102_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f05fb150-7a94-554d-a94d-7acd1f9c3ea4,tg:mpmbr:102_#1,e22_UsageRestrictions,,id/date,,,,,,,1737,open
f07103fd-691f-51cf-8418-620bc44c6fc1,tg:mpmbr:137_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:137_#1,https://data.museumplantinmoretus.be/ark:/11975/f07103fd-691f-51cf-8418-620bc44c6fc1,,
f07103fd-691f-51cf-8418-620bc44c6fc1,tg:mpmbr:137_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f07103fd-691f-51cf-8418-620bc44c6fc1,tg:mpmbr:137_#1,e22_UsageRestrictions,,id/date,,,,,,,1571,open
f0dd1160-7533-58e8-a7e9-87fbc21a3a64,tg:mpmbr:762_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:762_#1,https://data.museumplantinmoretus.be/ark:/11975/f0dd1160-7533-58e8-a7e9-87fbc21a3a64,,
f0dd1160-7533-58e8-a7e9-87fbc21a3a64,tg:mpmbr:762_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
f0dd1160-7533-58e8-a7e9-87fbc21a3a64,tg:mpmbr:762_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f0dd1160-7533-58e8-a7e9-87fbc21a3a64,tg:mpmbr:762_#1,e22_UsageRestrictions,,id/date,,,,,,,1614,open
f0ed2131-7891-51ec-827c-d7ce7f611285,tg:mpmbr:664_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:664_#1,https://data.museumplantinmoretus.be/ark:/11975/f0ed2131-7891-51ec-827c-d7ce7f611285,,
f0ed2131-7891-51ec-827c-d7ce7f611285,tg:mpmbr:664_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f0ed2131-7891-51ec-827c-d7ce7f611285,tg:mpmbr:664_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,tg:mpmbr:532_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:532_#1,https://data.museumplantinmoretus.be/ark:/11975/f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,,
f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,tg:mpmbr:532_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,tg:mpmbr:532_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
f181594e-120d-5651-9918-e6b94d29069a,tg:mpmbr:320_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:320_#1,https://data.museumplantinmoretus.be/ark:/11975/f181594e-120d-5651-9918-e6b94d29069a,,
f181594e-120d-5651-9918-e6b94d29069a,tg:mpmbr:320_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f181594e-120d-5651-9918-e6b94d29069a,tg:mpmbr:320_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
f1a67898-e76a-5eb3-afb8-b88b8dcb4729,tg:mpmbr:728_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:728_#1,https://data.museumplantinmoretus.be/ark:/11975/f1a67898-e76a-5eb3-afb8-b88b8dcb4729,,
f1a67898-e76a-5eb3-afb8-b88b8dcb4729,tg:mpmbr:728_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f1a67898-e76a-5eb3-afb8-b88b8dcb4729,tg:mpmbr:728_#1,e22_UsageRestrictions,,id/date,,,,,,,1572,open
f1de7799-7827-5b6f-aab5-e88fa8bb319f,tg:mpmbr:688_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:688_#1,https://data.museumplantinmoretus.be/ark:/11975/f1de7799-7827-5b6f-aab5-e88fa8bb319f,,
f1de7799-7827-5b6f-aab5-e88fa8bb319f,tg:mpmbr:688_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f1de7799-7827-5b6f-aab5-e88fa8bb319f,tg:mpmbr:688_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f1ebd96b-eb80-51d8-b1c1-cf4fa81a38fd,tg:mpmbr:649_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:649_#1,https://data.museumplantinmoretus.be/ark:/11975/f1ebd96b-eb80-51d8-b1c1-cf4fa81a38fd,,
f1ebd96b-eb80-51d8-b1c1-cf4fa81a38fd,tg:mpmbr:649_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f1ebd96b-eb80-51d8-b1c1-cf4fa81a38fd,tg:mpmbr:649_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
f260dc97-a5b2-51db-9572-95d9b3f16dbc,tg:mpmbr:124_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:124_#1,https://data.museumplantinmoretus.be/ark:/11975/f260dc97-a5b2-51db-9572-95d9b3f16dbc,,
f260dc97-a5b2-51db-9572-95d9b3f16dbc,tg:mpmbr:124_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f260dc97-a5b2-51db-9572-95d9b3f16dbc,tg:mpmbr:124_#1,e22_UsageRestrictions,,id/date,,,,,,,1845,open
f297b740-964e-5d4c-bb19-8f1deaa2473a,tg:mpmbr:1209_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1209_#1,https://data.museumplantinmoretus.be/ark:/11975/f297b740-964e-5d4c-bb19-8f1deaa2473a,,
f297b740-964e-5d4c-bb19-8f1deaa2473a,tg:mpmbr:1209_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f297b740-964e-5d4c-bb19-8f1deaa2473a,tg:mpmbr:1209_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f2dccf5f-da58-5ca1-a2c0-50935032ef8e,tg:mpmbr:1199_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1199_#1,https://data.museumplantinmoretus.be/ark:/11975/f2dccf5f-da58-5ca1-a2c0-50935032ef8e,,
f2dccf5f-da58-5ca1-a2c0-50935032ef8e,tg:mpmbr:1199_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f2dccf5f-da58-5ca1-a2c0-50935032ef8e,tg:mpmbr:1199_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f2e1f550-a9d9-574c-be40-dd7f7eb64035,tg:mpmbr:1170_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1170_#1,https://data.museumplantinmoretus.be/ark:/11975/f2e1f550-a9d9-574c-be40-dd7f7eb64035,,
f2e1f550-a9d9-574c-be40-dd7f7eb64035,tg:mpmbr:1170_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f2e1f550-a9d9-574c-be40-dd7f7eb64035,tg:mpmbr:1170_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,tg:mpmbr:1072_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1072_#1,https://data.museumplantinmoretus.be/ark:/11975/f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,,
f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,tg:mpmbr:1072_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f34514ef-4d11-5c1c-92aa-c5f8e5a1acbd,tg:mpmbr:1072_#1,e22_UsageRestrictions,,id/date,,,,,,,1676,open
f359eee2-0167-5989-a786-5185743c543c,tg:mpmbr:686_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:686_#1,https://data.museumplantinmoretus.be/ark:/11975/f359eee2-0167-5989-a786-5185743c543c,,
f359eee2-0167-5989-a786-5185743c543c,tg:mpmbr:686_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f359eee2-0167-5989-a786-5185743c543c,tg:mpmbr:686_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f376e110-d9b4-5894-865b-e906cfe74eba,tg:mpmbr:1024_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1024_#1,https://data.museumplantinmoretus.be/ark:/11975/f376e110-d9b4-5894-865b-e906cfe74eba,,
f376e110-d9b4-5894-865b-e906cfe74eba,tg:mpmbr:1024_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f376e110-d9b4-5894-865b-e906cfe74eba,tg:mpmbr:1024_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
f393de5d-9c4d-5859-9d5f-80c3ef7cded3,tg:mpmbr:1216_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1216_#1,https://data.museumplantinmoretus.be/ark:/11975/f393de5d-9c4d-5859-9d5f-80c3ef7cded3,,
f393de5d-9c4d-5859-9d5f-80c3ef7cded3,tg:mpmbr:1216_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f393de5d-9c4d-5859-9d5f-80c3ef7cded3,tg:mpmbr:1216_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f3daca63-d759-54d4-b39c-01cdb0fd48fa,tg:mpmbr:1228_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1228_#1,https://data.museumplantinmoretus.be/ark:/11975/f3daca63-d759-54d4-b39c-01cdb0fd48fa,,
f3daca63-d759-54d4-b39c-01cdb0fd48fa,tg:mpmbr:1228_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f3daca63-d759-54d4-b39c-01cdb0fd48fa,tg:mpmbr:1228_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
f4226fe2-7f92-57e5-8c41-456ed180e9fd,tg:mpmbr:151_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:151_#1,https://data.museumplantinmoretus.be/ark:/11975/f4226fe2-7f92-57e5-8c41-456ed180e9fd,,
f4226fe2-7f92-57e5-8c41-456ed180e9fd,tg:mpmbr:151_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f4226fe2-7f92-57e5-8c41-456ed180e9fd,tg:mpmbr:151_#1,e22_UsageRestrictions,,id/date,,,,,,,1590,open
f4691224-af84-5882-b6ca-205d00d2bc90,tg:mpmbr:1059_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1059_#1,https://data.museumplantinmoretus.be/ark:/11975/f4691224-af84-5882-b6ca-205d00d2bc90,,
f4691224-af84-5882-b6ca-205d00d2bc90,tg:mpmbr:1059_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f4691224-af84-5882-b6ca-205d00d2bc90,tg:mpmbr:1059_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
f4de51f5-584c-57f1-83b7-39a1a81e0858,tg:mpmbr:159_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:159_#1,https://data.museumplantinmoretus.be/ark:/11975/f4de51f5-584c-57f1-83b7-39a1a81e0858,,
f4de51f5-584c-57f1-83b7-39a1a81e0858,tg:mpmbr:159_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f4de51f5-584c-57f1-83b7-39a1a81e0858,tg:mpmbr:159_#1,e22_UsageRestrictions,,id/date,,,,,,,1600,open
f500078b-57b8-50e7-a583-18ddf1915d73,tg:mpmbr:799_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:799_#1,https://data.museumplantinmoretus.be/ark:/11975/f500078b-57b8-50e7-a583-18ddf1915d73,,
f500078b-57b8-50e7-a583-18ddf1915d73,tg:mpmbr:799_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f500078b-57b8-50e7-a583-18ddf1915d73,tg:mpmbr:799_#1,e22_UsageRestrictions,,id/date,,,,,,,1594,open
f5804abb-f9da-5482-b24a-e7c391e1e062,tg:mpmbr:840_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:840_#1,https://data.museumplantinmoretus.be/ark:/11975/f5804abb-f9da-5482-b24a-e7c391e1e062,,
f5804abb-f9da-5482-b24a-e7c391e1e062,tg:mpmbr:840_#1,e22_ProductStadiums,1,kenmerken.mpmorighs,con,,drafts (documents),,,,,
f5804abb-f9da-5482-b24a-e7c391e1e062,tg:mpmbr:840_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f5804abb-f9da-5482-b24a-e7c391e1e062,tg:mpmbr:840_#1,e22_UsageRestrictions,,id/date,,,,,,,1604,open
f5b5306a-f1f0-501e-bcb4-03ef9f714b5b,tg:mpmbr:937_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:937_#1,https://data.museumplantinmoretus.be/ark:/11975/f5b5306a-f1f0-501e-bcb4-03ef9f714b5b,,
f5b5306a-f1f0-501e-bcb4-03ef9f714b5b,tg:mpmbr:937_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f5b5306a-f1f0-501e-bcb4-03ef9f714b5b,tg:mpmbr:937_#1,e22_UsageRestrictions,,id/date,,,,,,,1671,open
f60c1d3a-7326-5e4e-a1f2-98fc4de07264,tg:mpmbr:809_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:809_#1,https://data.museumplantinmoretus.be/ark:/11975/f60c1d3a-7326-5e4e-a1f2-98fc4de07264,,
f60c1d3a-7326-5e4e-a1f2-98fc4de07264,tg:mpmbr:809_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f60c1d3a-7326-5e4e-a1f2-98fc4de07264,tg:mpmbr:809_#1,e22_UsageRestrictions,,id/date,,,,,,,1595,open
f623192e-1b7a-5efe-a31a-87fe05658a3d,tg:mpmbr:1195_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1195_#1,https://data.museumplantinmoretus.be/ark:/11975/f623192e-1b7a-5efe-a31a-87fe05658a3d,,
f623192e-1b7a-5efe-a31a-87fe05658a3d,tg:mpmbr:1195_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f623192e-1b7a-5efe-a31a-87fe05658a3d,tg:mpmbr:1195_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
f6984bb7-e37f-5616-a92c-d18468640805,tg:mpmbr:337_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:337_#1,https://data.museumplantinmoretus.be/ark:/11975/f6984bb7-e37f-5616-a92c-d18468640805,,
f6984bb7-e37f-5616-a92c-d18468640805,tg:mpmbr:337_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f6984bb7-e37f-5616-a92c-d18468640805,tg:mpmbr:337_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
f6e62e2c-dfd8-5270-af2b-b7bec56e2962,tg:mpmbr:1141_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1141_#1,https://data.museumplantinmoretus.be/ark:/11975/f6e62e2c-dfd8-5270-af2b-b7bec56e2962,,
f6e62e2c-dfd8-5270-af2b-b7bec56e2962,tg:mpmbr:1141_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
f6e62e2c-dfd8-5270-af2b-b7bec56e2962,tg:mpmbr:1141_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
