ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
c3e6d4be-91a8-5913-ba76-8c895c72f413,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c3e6d4be-91a8-5913-ba76-8c895c72f413,object identifier,tg:mmbbr:2082,record identifiers,MMB.A.2082,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a9ae35a4-635a-5f70-bcb5-d8ef9e05a95f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a9ae35a4-635a-5f70-bcb5-d8ef9e05a95f,object identifier,tg:mmbbr:2083,record identifiers,MMB.A.2083,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e5e2eb28-a4bc-5d73-8a1a-57f2b72e8114,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e5e2eb28-a4bc-5d73-8a1a-57f2b72e8114,object identifier,tg:mmbbr:2084,record identifiers,MMB.A.2084,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
06817bb0-7bdf-562d-b774-de0171afea95,AA,0,https://data.museummayervandenbergh.be/ark:/59511/06817bb0-7bdf-562d-b774-de0171afea95,object identifier,tg:mmbbr:2085,record identifiers,MMB.A.2085,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
42287a52-b4a4-5d71-8c26-68df99f6a33a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/42287a52-b4a4-5d71-8c26-68df99f6a33a,object identifier,tg:mmbbr:2086,record identifiers,MMB.A.2086,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
12df2954-f6b3-5f22-b2c1-b6c4f19e9f8b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/12df2954-f6b3-5f22-b2c1-b6c4f19e9f8b,object identifier,tg:mmbbr:2087,record identifiers,MMB.A.2087,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
2987cf40-d959-588a-8995-32ac5c3b7de6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2987cf40-d959-588a-8995-32ac5c3b7de6,object identifier,tg:mmbbr:2088,record identifiers,MMB.A.2088,descriptive note,Nederlands,Excuses om niet aanwezig te kunnen zijn op de opening van het museum,Brieven
0153fbb5-942a-5c9a-9059-ac173a381d0c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0153fbb5-942a-5c9a-9059-ac173a381d0c,object identifier,tg:mmbbr:2089,record identifiers,MMB.A.2089,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7b6105fb-01ce-5d43-8977-c7232ee53bf3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7b6105fb-01ce-5d43-8977-c7232ee53bf3,object identifier,tg:mmbbr:2090,record identifiers,MMB.A.2090,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
55b70bf8-3b8c-568a-a342-16acf3548963,AA,0,https://data.museummayervandenbergh.be/ark:/59511/55b70bf8-3b8c-568a-a342-16acf3548963,object identifier,tg:mmbbr:2091,record identifiers,MMB.A.2091,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,object identifier,tg:mmbbr:2092,record identifiers,MMB.A.2092,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
8829d5d9-ec7f-5287-a18a-9e7af0e082ed,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8829d5d9-ec7f-5287-a18a-9e7af0e082ed,object identifier,tg:mmbbr:2093,record identifiers,MMB.A.2093,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
87e56019-d0ae-5add-bdaf-ea223e8bd626,AA,0,https://data.museummayervandenbergh.be/ark:/59511/87e56019-d0ae-5add-bdaf-ea223e8bd626,object identifier,tg:mmbbr:2094,record identifiers,MMB.A.2094,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
9f46aef4-54f6-5cf6-ae42-3e055b4baa64,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9f46aef4-54f6-5cf6-ae42-3e055b4baa64,object identifier,tg:mmbbr:2095,record identifiers,MMB.A.2095,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
aba2353d-433e-5d2c-9bda-d9fb50012c0a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aba2353d-433e-5d2c-9bda-d9fb50012c0a,object identifier,tg:mmbbr:2096,record identifiers,MMB.A.2096,descriptive note,Nederlands,Excuses om niet aanwezig te kunnen zijn op de opening van het museum,Brieven
baab45f0-03e1-5ffb-bd41-8bf85d6864eb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/baab45f0-03e1-5ffb-bd41-8bf85d6864eb,object identifier,tg:mmbbr:2097,record identifiers,MMB.A.2097,descriptive note,Nederlands,Excuses om niet aanwezig te kunnen zijn op de opening van het museum,Brieven
37806efc-73d1-5d8d-af48-f3ca3b3bde0e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/37806efc-73d1-5d8d-af48-f3ca3b3bde0e,object identifier,tg:mmbbr:2098,record identifiers,MMB.A.2098,descriptive note,Nederlands,Excuses om niet aanwezig te zijn geweest op de opening van het museum,Brieven
378b22b3-571a-597d-9b7f-17d743f307e3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/378b22b3-571a-597d-9b7f-17d743f307e3,object identifier,tg:mmbbr:2099,record identifiers,MMB.A.2099,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
99b1db7b-cdb0-5b7b-9016-ac5467115782,AA,0,https://data.museummayervandenbergh.be/ark:/59511/99b1db7b-cdb0-5b7b-9016-ac5467115782,object identifier,tg:mmbbr:2100,record identifiers,MMB.A.2100,descriptive note,Nederlands,Excuses om niet aanwezig te kunnen zijn op de opening van het museum,Brieven
81248b15-0ad5-5c9f-8535-378b9b99e75d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/81248b15-0ad5-5c9f-8535-378b9b99e75d,object identifier,tg:mmbbr:2101,record identifiers,MMB.A.2101,descriptive note,Nederlands,Excuses om niet aanwezig te kunnen zijn op de opening van het museum,Brieven
f0745bb7-8723-5750-8f0f-7d629b6be506,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f0745bb7-8723-5750-8f0f-7d629b6be506,object identifier,tg:mmbbr:2102,record identifiers,MMB.A.2102,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
eb643d51-1f3b-50d9-acc7-8b91fe8a3e73,AA,0,https://data.museummayervandenbergh.be/ark:/59511/eb643d51-1f3b-50d9-acc7-8b91fe8a3e73,object identifier,tg:mmbbr:2103,record identifiers,MMB.A.2103,descriptive note,Nederlands,Excuses om niet aanwezig te zijn geweest op de opening van het museum,Brieven
e9632203-bd78-527c-9529-9836c9784ed8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e9632203-bd78-527c-9529-9836c9784ed8,object identifier,tg:mmbbr:2104,record identifiers,MMB.A.2104,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a4a03b00-76d7-5ea3-973c-551910ad9847,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a4a03b00-76d7-5ea3-973c-551910ad9847,object identifier,tg:mmbbr:2105,record identifiers,MMB.A.2105,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
5045b8b1-4289-5ae2-91b1-60a500562491,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5045b8b1-4289-5ae2-91b1-60a500562491,object identifier,tg:mmbbr:2106,record identifiers,MMB.A.2106,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum. Bevestiging van de aanwezigheid van Madame en excuses om niet aanwezig te kunnen zijn van Monsieur,Brieven
61646836-45ad-5e61-8293-96b17ce39d2d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/61646836-45ad-5e61-8293-96b17ce39d2d,object identifier,tg:mmbbr:2107,record identifiers,MMB.A.2107,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
b9a8be3d-d9fb-53cc-b6de-207bb6da5e9a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b9a8be3d-d9fb-53cc-b6de-207bb6da5e9a,object identifier,tg:mmbbr:2108,record identifiers,MMB.A.2108,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
22edc1b5-cc12-5127-bdb6-490374b9251d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/22edc1b5-cc12-5127-bdb6-490374b9251d,object identifier,tg:mmbbr:2109,record identifiers,MMB.A.2109,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a8fbc2d8-0cd5-5ed5-a297-1d2188807fd4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a8fbc2d8-0cd5-5ed5-a297-1d2188807fd4,object identifier,tg:mmbbr:2110,record identifiers,MMB.A.2110,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
421810ed-633a-59e1-8bc6-deed30f6bbf0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/421810ed-633a-59e1-8bc6-deed30f6bbf0,object identifier,tg:mmbbr:2111,record identifiers,MMB.A.2111,descriptive note,Nederlands,Bedankbrief en herinnering aan zijn dienst bij Henriëtte,Brieven
231752ad-ecad-5675-a74b-6d530e951e27,AA,0,https://data.museummayervandenbergh.be/ark:/59511/231752ad-ecad-5675-a74b-6d530e951e27,object identifier,tg:mmbbr:2112,record identifiers,MMB.A.2112,descriptive note,Nederlands,Bedanking voor de catalogi,Brieven
1cfdf6d9-2102-56e5-b904-ec3b2b8c3e36,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1cfdf6d9-2102-56e5-b904-ec3b2b8c3e36,object identifier,tg:mmbbr:2113,record identifiers,MMB.A.2113,descriptive note,Nederlands,Bedanking voor het ontvangst in het museum en de catalogus,Brieven
4ac3df22-9a54-5918-a39f-1dc4eb9dee15,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4ac3df22-9a54-5918-a39f-1dc4eb9dee15,object identifier,tg:mmbbr:2114,record identifiers,MMB.A.2114,descriptive note,Nederlands,Bedanking voor de catalogus en felicitaties met de opening van het museum,Brieven
0b9f4144-9c36-5b0c-9d6b-82f3e78a3179,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0b9f4144-9c36-5b0c-9d6b-82f3e78a3179,object identifier,tg:mmbbr:2115,record identifiers,MMB.A.2115,descriptive note,Nederlands,Vraag of zijn schoonvader Georges Bricard het museum kan bezoeken,Brieven
aeeaf7cd-2d38-5fb4-abbc-eac95817e381,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aeeaf7cd-2d38-5fb4-abbc-eac95817e381,object identifier,tg:mmbbr:2116,record identifiers,MMB.A.2116,descriptive note,Nederlands,Bedanking voor de catalogus en voor de uitnodiging om het museum te bezoeken,Brieven
7caa3ee5-f7a2-50fa-9b02-230851e89f30,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7caa3ee5-f7a2-50fa-9b02-230851e89f30,object identifier,tg:mmbbr:2117,record identifiers,MMB.A.2117,descriptive note,Nederlands,Bedanking voor de catalogus en voor de uitnodiging om het museum te bezoeken,Brieven
6149622d-aef2-5542-8f34-18f1069ebdfa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6149622d-aef2-5542-8f34-18f1069ebdfa,object identifier,tg:mmbbr:2118,record identifiers,MMB.A.2118,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
d26a70c3-5331-5215-b500-87447cec0c3c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d26a70c3-5331-5215-b500-87447cec0c3c,object identifier,tg:mmbbr:2119,record identifiers,MMB.A.2119,descriptive note,Nederlands,"Bedanking voor de catalogus, de medaille en de postkaarten met gezichten van het museuminterieur en de vraag om het museum te bezoeken",Brieven
26b5a128-8544-5cc7-b62c-0534196f71dd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/26b5a128-8544-5cc7-b62c-0534196f71dd,object identifier,tg:mmbbr:2120,record identifiers,MMB.A.2120,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
b9b84581-3f75-5e40-a98c-34209d765a20,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b9b84581-3f75-5e40-a98c-34209d765a20,object identifier,tg:mmbbr:2121,record identifiers,MMB.A.2121,descriptive note,Nederlands,"Bedanking voor de catalogus, de medaille en de postkaarten met gezichten van het museuminterieur en de vraag om het museum te bezoeken in januari. De vraag om een exemplaar van de catalogus en de medaille te sturen voor de Koninklijke Bibliotheek",Brieven
f239b8ef-5c86-5105-bf50-35f99da62dee,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f239b8ef-5c86-5105-bf50-35f99da62dee,object identifier,tg:mmbbr:2122,record identifiers,MMB.A.2122,descriptive note,Nederlands,"Bedanking voor de catalogus, felicitaties met de opening van het museum en de vraag om het museum opnieuw te bezoeken",Brieven
3697723b-feea-5a5f-8cf7-8c1f79dbe59a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3697723b-feea-5a5f-8cf7-8c1f79dbe59a,object identifier,tg:mmbbr:2123,record identifiers,MMB.A.2123,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
755f4faf-7775-5aca-abfb-da1c06fbe3a9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/755f4faf-7775-5aca-abfb-da1c06fbe3a9,object identifier,tg:mmbbr:2124,record identifiers,MMB.A.2124,descriptive note,Nederlands,Bedanking voor de catalogus en de medaille,Brieven
0f722036-e735-5925-a82b-057d1c664607,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0f722036-e735-5925-a82b-057d1c664607,object identifier,tg:mmbbr:2125,record identifiers,MMB.A.2125,descriptive note,Nederlands,"Bedanking voor de catalogus, de vraag om een exemplaar van de catalogus te sturen voor de bibliotheek van het Museum Plantin-Moretus en de vraag om het museum opnieuw te bezoeken. De vraag welke inlichtingen over het museum hij kan verstrekken aan buitenlandse toeristen die Antwerpen bezoeken",Brieven
8ee7505b-cb20-5042-86ca-4ebccfe58f25,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8ee7505b-cb20-5042-86ca-4ebccfe58f25,object identifier,tg:mmbbr:2126,record identifiers,MMB.A.2126,descriptive note,Nederlands,Bedanking voor de catalogus voor de Antwerpse stadsbibliotheek,Brieven
791e1d34-06ba-5207-a984-d019da79003d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/791e1d34-06ba-5207-a984-d019da79003d,object identifier,tg:mmbbr:2127,record identifiers,MMB.A.2127,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
60c3976c-1a03-5ef5-9fc8-3d0f2eeace7c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/60c3976c-1a03-5ef5-9fc8-3d0f2eeace7c,object identifier,tg:mmbbr:2128,record identifiers,MMB.A.2128,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
33dbac83-f421-50d8-bbd3-ee83241a3870,AA,0,https://data.museummayervandenbergh.be/ark:/59511/33dbac83-f421-50d8-bbd3-ee83241a3870,object identifier,tg:mmbbr:2129,record identifiers,MMB.A.2129,descriptive note,Nederlands,Bedanking voor de catalogus en de vraag om het museum te bezoeken,Brieven
a2938567-5769-51d4-adda-503f8b16caa7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a2938567-5769-51d4-adda-503f8b16caa7,object identifier,tg:mmbbr:2130,record identifiers,MMB.A.2130,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
c213ccda-380b-5753-a37a-7c258a1f629a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c213ccda-380b-5753-a37a-7c258a1f629a,object identifier,tg:mmbbr:2131,record identifiers,MMB.A.2131,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
a4e41945-e9a8-54a0-a387-4a4b7de36fde,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a4e41945-e9a8-54a0-a387-4a4b7de36fde,object identifier,tg:mmbbr:2132,record identifiers,MMB.A.2132,descriptive note,Nederlands,"Bedanking voor de catalogus en de postkaarten, en de vraag om het museum te bezoeken in april",Brieven
a69b9d7e-ebfe-5738-9fa8-4577f388e917,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a69b9d7e-ebfe-5738-9fa8-4577f388e917,object identifier,tg:mmbbr:2133,record identifiers,MMB.A.2133,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
590099f9-e9f3-5fd1-888e-8d997c8da338,AA,0,https://data.museummayervandenbergh.be/ark:/59511/590099f9-e9f3-5fd1-888e-8d997c8da338,object identifier,tg:mmbbr:2134,record identifiers,MMB.A.2134,descriptive note,Nederlands,"Bedanking voor de catalogus en de vraag om het museum opnieuw te bezoeken, in het bijzonder om de collectie geïllumineerde handschriften in detail te bekijken",Brieven
e310f3df-11ac-5d44-beb0-702a36ab4c9e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e310f3df-11ac-5d44-beb0-702a36ab4c9e,object identifier,tg:mmbbr:2135,record identifiers,MMB.A.2135,descriptive note,Nederlands,"Bedanking voor het ontvangst in het museum en de catalogus. De vraag of dhr. Wante, docent aan de academie van Antwerpen, het museum kan bezoeken",Brieven
7c0ec62d-cb8c-5c8c-a417-72f23aa35a0b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7c0ec62d-cb8c-5c8c-a417-72f23aa35a0b,object identifier,tg:mmbbr:2136,record identifiers,MMB.A.2136,descriptive note,Nederlands,Bedanking voor het ontvangst in het museum en de catalogus,Brieven
38c061f5-ffbd-506f-89b0-29ace6fa13f5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/38c061f5-ffbd-506f-89b0-29ace6fa13f5,object identifier,tg:mmbbr:2137,record identifiers,MMB.A.2137,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
0152b5da-97bf-5790-ae99-c63fa1306fe3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0152b5da-97bf-5790-ae99-c63fa1306fe3,object identifier,tg:mmbbr:2138,record identifiers,MMB.A.2138,descriptive note,Nederlands,Vraag naar een exemplaar van de catalogus,Brieven
5cf71e04-a3c4-55dc-9fba-504194fd6270,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5cf71e04-a3c4-55dc-9fba-504194fd6270,object identifier,tg:mmbbr:2139,record identifiers,MMB.A.2139,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
48175646-a68c-5510-bdbd-0c8bc2db807d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/48175646-a68c-5510-bdbd-0c8bc2db807d,object identifier,tg:mmbbr:2140,record identifiers,MMB.A.2140,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
70d8ca0f-d13d-5ac4-a5f7-3d822997b25b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/70d8ca0f-d13d-5ac4-a5f7-3d822997b25b,object identifier,tg:mmbbr:2141,record identifiers,MMB.A.2141,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
